correct,count,mean,std,min,25%,50%,75%,max
False,2447.0,0.5244648731151892,0.15352424865086836,0.2080615907907486,0.41269826889038086,0.4966789186000824,0.6143553853034973,0.9898461699485779
True,4731.0,0.7064536104423252,0.1977992932745311,0.24618861079216003,0.5346329212188721,0.7126425504684448,0.8952122032642365,0.999747097492218
