correct,count,mean,std,min,25%,50%,75%,max
False,2113.0,0.6131006816355358,0.16601985290971974,0.19792571663856506,0.4883834421634674,0.5892271399497986,0.7378484606742859,0.9964888095855713
True,5065.0,0.7962024287610275,0.1687848621210456,0.25756433606147766,0.6757835745811462,0.8439875841140747,0.9404852390289307,0.9999669790267944
