true_emotion,predicted_emotion,count,true_class_rate
sad,neutral,320,0.2566158781074579
sad,happy,272,0.2181234963913392
neutral,happy,253,0.20519059205190593
fear,neutral,227,0.2216796875
happy,neutral,221,0.1245772266065389
fear,sad,215,0.2099609375
angry,neutral,196,0.2045929018789144
angry,happy,187,0.1951983298538622
fear,happy,187,0.1826171875
neutral,sad,185,0.15004055150040552
