,precision,recall,f1-score,support
angry,0.45535714285714285,0.5340314136125655,0.491566265060241,191.0
disgust,0.0,0.0,0.0,22.0
fear,0.3557692307692308,0.3627450980392157,0.3592233009708738,204.0
happy,0.768,0.8135593220338984,0.7901234567901234,354.0
sad,0.42105263157894735,0.3534136546184739,0.38427947598253276,249.0
surprise,0.7,0.7168674698795181,0.7083333333333334,166.0
neutral,0.5203252032520326,0.5203252032520326,0.5203252032520326,246.0
macro avg,0.46007202977962197,0.47156316591938635,0.46483586219844814,1432.0
weighted avg,0.5450169292079576,0.5579608938547486,0.5503794249869078,1432.0
