,precision,recall,f1-score,support
angry,0.5876288659793815,0.5949895615866388,0.5912863070539419,958.0
disgust,0.672566371681416,0.6846846846846847,0.6785714285714286,111.0
fear,0.5662299854439592,0.3798828125,0.4547048509643483,1024.0
happy,0.8694665153234961,0.8635851183765502,0.8665158371040724,1774.0
sad,0.5255212077641984,0.5862068965517241,0.55420773313116,1247.0
surprise,0.7682789651293588,0.8219013237063778,0.7941860465116279,831.0
neutral,0.6068814055636896,0.6723438767234388,0.6379376683339746,1233.0
macro avg,0.6566533309836428,0.6576563248756306,0.6539156959529363,7178.0
weighted avg,0.668975475523525,0.6701030927835051,0.666234796051927,7178.0
