,precision,recall,f1-score,support
angry,0.6118355065195586,0.6367432150313153,0.6240409207161125,958.0
disgust,0.7934782608695652,0.6576576576576577,0.7192118226600985,111.0
fear,0.5894117647058823,0.4892578125,0.5346851654215582,1024.0
happy,0.8854108440469536,0.8928974069898534,0.8891383665450463,1774.0
sad,0.5719754977029097,0.599037690457097,0.5851938895417156,1247.0
surprise,0.7953216374269005,0.8182912154031288,0.8066429418742586,831.0
neutral,0.6439100077579519,0.6731549067315491,0.6582077716098335,1233.0
macro avg,0.6987633598613888,0.6810057006815144,0.6881601254812318,7178.0
weighted avg,0.6988851703125126,0.7000557258289217,0.6985427742205138,7178.0
