true_emotion,predicted_emotion,count,true_class_rate
sad,neutral,247,0.19807538091419408
fear,sad,176,0.171875
neutral,sad,157,0.1273317112733171
sad,fear,149,0.11948676824378508
sad,angry,148,0.11868484362469928
fear,angry,140,0.13671875
fear,neutral,126,0.123046875
happy,neutral,120,0.06764374295377677
angry,sad,109,0.11377870563674322
angry,neutral,105,0.10960334029227557
