,precision,recall,f1-score,support
angry,0.45,0.4603340292275574,0.4551083591331269,958.0
disgust,0.4426229508196721,0.24324324324324326,0.313953488372093,111.0
fear,0.3459214501510574,0.2236328125,0.27164887307236063,1024.0
happy,0.840975043528729,0.8167981961668546,0.828710323134115,1774.0
sad,0.4039917412250516,0.4707297514033681,0.4348148148148148,1247.0
surprise,0.6754201680672269,0.7737665463297232,0.7212563095905776,831.0
neutral,0.5367483296213809,0.5863746958637469,0.5604651162790698,1233.0
macro avg,0.5279542404875883,0.5106970392477848,0.512279612056594,7178.0
weighted avg,0.5646707984271802,0.5710504318751741,0.5644712677961539,7178.0
