stage,epoch,stage_epoch,lr,train_loss,train_macro_f1,train_weighted_f1,val_loss,val_macro_f1,val_weighted_f1
unfreeze_last_three_blocks,1,1,0.01,1.4783773885210065,0.39783862102556133,0.4169746710708308,1.152463521193129,0.51154194663959,0.5519640589919043
unfreeze_last_three_blocks,2,2,0.01,1.211707132806294,0.5280373792416059,0.534585393122799,1.0476214448749397,0.5577859740764158,0.5955376075211576
unfreeze_last_three_blocks,3,3,0.01,1.0905325282048624,0.5834524220358357,0.5830000445385198,1.0121349504185055,0.594182791538846,0.6177125328972894
unfreeze_last_three_blocks,4,4,0.01,1.0243575884058609,0.6131869026758462,0.6093672726136901,0.9788541729441919,0.59767920116096,0.627106452198228
unfreeze_last_three_blocks,5,5,0.01,0.9804657226035302,0.6365647270821491,0.6294550623166754,0.9743919885532366,0.6218179914093216,0.6364383092575024
unfreeze_last_three_blocks,6,6,0.01,0.9344131327887853,0.6567830358117502,0.6463208802623127,0.9646740329390203,0.610681264140878,0.6373036159686994
unfreeze_last_three_blocks,7,7,0.01,0.8887637211878864,0.6723049124101124,0.6610518823032099,0.9564222012247358,0.6216091480028234,0.6467906654342673
unfreeze_last_three_blocks,8,8,0.01,0.8569386795355193,0.687178246940016,0.6745152669770281,0.9650659341845362,0.6189508467798845,0.6399614012871554
unfreeze_last_three_blocks,9,9,0.01,0.8309755491128051,0.6987115176006718,0.686007998522823,0.9786502429001838,0.6230053682853463,0.6450218672358891
unfreeze_last_three_blocks,10,10,0.01,0.7907533788949538,0.7153720498265026,0.7023184649863988,0.9368872668684982,0.6247845170681785,0.6497851257967664
unfreeze_last_three_blocks,11,11,0.01,0.7603073870901805,0.7308148172542142,0.7168915427967149,0.9391207630626001,0.6278834308175616,0.6534176879552351
unfreeze_last_three_blocks,12,12,0.01,0.7480426928526366,0.7343138698445737,0.720916857693425,0.9365934452944101,0.6366077903394435,0.6507902606039442
unfreeze_last_three_blocks,13,13,0.01,0.722585809258947,0.7457047958294727,0.7323180358454159,0.9536936680614325,0.6399235278687129,0.6551282288545518
unfreeze_last_three_blocks,14,14,0.01,0.6966065017979296,0.7526945327238733,0.738086613642588,0.9717725296884464,0.6401717461805964,0.6629872877502139
unfreeze_last_three_blocks,15,15,0.01,0.6881817573848499,0.7604535969213114,0.7458923852020701,0.9708911083301185,0.6407902409724396,0.6573263717284824
unfreeze_last_three_blocks,16,16,0.01,0.6686417644268137,0.7656968611444007,0.751770875457536,0.9825416616861828,0.646546600966964,0.6578130120671983
unfreeze_last_three_blocks,17,17,0.001,0.5953347019318055,0.7927841522307739,0.780164205035396,0.9237217977902615,0.6613836944547605,0.6720531525188127
unfreeze_last_three_blocks,18,18,0.001,0.5507141882556941,0.81413081085688,0.8013487192623041,0.9375299398492022,0.6587918298945891,0.6741981461712271
unfreeze_last_three_blocks,19,19,0.001,0.5364784868012005,0.8146124905212565,0.8030184453020239,0.9485677763144729,0.6525452251427051,0.6703505595146957
unfreeze_last_three_blocks,20,20,0.001,0.52136798917456,0.8222138283299621,0.8102433782853048,0.9451359460578147,0.6595738900758273,0.6775334400641232
unfreeze_last_three_blocks,21,21,0.001,0.5052593483095905,0.8291002831655166,0.816130921589135,0.9586635785651124,0.6626733118589438,0.6781656630018795
unfreeze_last_three_blocks,22,22,0.001,0.4887339992428431,0.834237685747408,0.8220528675016885,0.9597460798685559,0.6653533883688744,0.6813196783082383
unfreeze_last_three_blocks,23,23,0.001,0.48090900428210526,0.8360019772659882,0.8248598469981373,0.9719978842170396,0.6657603405959543,0.681474031316454
unfreeze_last_three_blocks,24,24,0.0001,0.4692139602135595,0.8411937209538654,0.8302875305752314,0.969266229597949,0.6604367065734733,0.6782843172592109
unfreeze_last_three_blocks,25,25,0.0001,0.4686417229471572,0.8418538047276901,0.8298689620071088,0.9662721592374794,0.6623971938416885,0.6775698992865326
unfreeze_last_three_blocks,26,26,0.0001,0.45856752095380626,0.8442484769874052,0.8326711097488422,0.9687059819075289,0.666923330493671,0.6823211812835075
unfreeze_last_three_blocks,27,27,0.0001,0.46438892743522814,0.8422267811454643,0.8312084385785126,0.9644703602126251,0.6658905021796647,0.6816010283958551
unfreeze_last_three_blocks,28,28,0.0001,0.46355972885439617,0.8405458241425228,0.8293780577309642,0.970116147803928,0.6608078480298649,0.6786530472277412
unfreeze_last_three_blocks,29,29,0.0001,0.45256125790756635,0.847960416565339,0.8368862885022416,0.9679471403879572,0.6662261603931459,0.6822730701001641
unfreeze_last_three_blocks,30,30,1e-05,0.45917020823417687,0.8455861293197554,0.8340746376271024,0.9669970657351956,0.6641607228217473,0.682053504138086
