true_emotion,predicted_emotion,count,true_class_rate
neutral,sad,226,0.18329278183292783
fear,sad,220,0.21484375
sad,angry,178,0.14274258219727345
sad,neutral,166,0.13311948676824378
fear,angry,144,0.140625
angry,sad,137,0.1430062630480167
sad,fear,117,0.09382518043303929
happy,neutral,100,0.05636978579481398
neutral,angry,92,0.0746147607461476
neutral,happy,84,0.0681265206812652
