stage,epoch,stage_epoch,lr,train_loss,train_macro_f1,train_weighted_f1,val_loss,val_macro_f1,val_weighted_f1
single_stage,23,23,0.01,1.0124083312239929,0.47612787199014966,0.49425517667181046,0.837320067824387,0.5515030837460217,0.5806127810864731
single_stage,24,24,0.01,1.0007646018573249,0.4826870394572534,0.4972913003589172,0.869052434050663,0.5423859950600872,0.5737589207218196
single_stage,25,25,0.01,0.9986471710266346,0.48628728002646865,0.49980853143189813,0.8226126597733447,0.5443156492278197,0.579550725898935
single_stage,26,26,0.01,0.9904866933112146,0.4926896944087544,0.5071641503059691,0.8212764160973686,0.5391614717362224,0.5734915823589544
single_stage,27,27,0.01,0.9785742491473308,0.49517887964625834,0.5089628731784337,0.8092700788783694,0.5406273652493442,0.5677882267015392
single_stage,28,28,0.01,0.9704354596565214,0.50073487308692,0.5153089984762794,0.8095668324194719,0.5478207626906049,0.5779401546979386
single_stage,29,29,0.01,0.9583981486175852,0.5088958498096914,0.5188837102396671,0.8365808559211705,0.5319005815494753,0.5710269995074042
single_stage,30,30,0.01,0.9452697976791036,0.5115487387362858,0.5236624285786217,0.7924274849144008,0.5442591665744559,0.5746450340788519
single_stage,31,31,0.01,0.9397732554964294,0.5125313497726706,0.5227705960740249,0.8117396281986702,0.5503976588655838,0.5800728341091259
single_stage,32,32,0.01,0.9416864855337717,0.5071471197054965,0.5218003331155847,0.780682672066971,0.5613544901746881,0.5960354313540397
single_stage,33,33,0.01,0.9325893292869409,0.5208815814869412,0.5302524468975245,0.7996701500141662,0.5590313477087631,0.5877983400342556
single_stage,34,34,0.01,0.9161629169998285,0.5280638035520359,0.5376835801895506,0.7908706219769521,0.5581429303786868,0.5896613322492437
single_stage,35,35,0.01,0.9258586511698119,0.5251226500257145,0.5320331882675737,0.8023045260316404,0.5597212203739754,0.5942213180723416
single_stage,36,36,0.01,0.9095073435124683,0.5288351659111796,0.5385831083590293,0.7774647618835396,0.5639300398746474,0.5922826463988152
single_stage,37,37,0.01,0.8905594452458402,0.5439747898124415,0.5504567332961515,0.7739599676913085,0.5622512151216,0.5888647087055645
single_stage,38,38,0.01,0.8889089665124464,0.5476561313856803,0.5533516840782983,0.7429489294410998,0.5822480332375958,0.6078049808238805
single_stage,39,39,0.01,0.8794212918439522,0.5431759720859908,0.5485476396782331,0.7730274998767867,0.5710153803711079,0.6051011603524441
single_stage,40,40,0.01,0.8786438480749086,0.5488043339262048,0.5565711109708781,0.7472204736300877,0.5821588523382145,0.6148232405314964
single_stage,41,41,0.01,0.8606121803710388,0.5584914366612984,0.5657950902232683,0.7619705588975435,0.5775683644219776,0.6102573528834907
single_stage,42,42,0.01,0.8607240136532718,0.5603304520723148,0.5650518406342637,0.7515733510775018,0.5861557591036364,0.6105408971817577
single_stage,43,43,0.01,0.8587950033190966,0.5580213706306687,0.5650823178545765,0.7584833307964046,0.5697349343367096,0.5961523579605279
single_stage,44,44,0.01,0.852572821118458,0.5563888855958546,0.5606907104357404,0.7599994528169001,0.5926094358550564,0.61721725058587
single_stage,45,45,0.001,0.830913354153834,0.574936812200262,0.5745181358160965,0.7216815087022682,0.5998343221454864,0.6265292477691095
single_stage,46,46,0.001,0.8198308644106875,0.5804700354747754,0.5842755206467137,0.7211581563700367,0.6003917450119829,0.624804605297664
single_stage,47,47,0.001,0.7984240943790658,0.5838034750331962,0.5881925184724588,0.7192752272409845,0.5967513073228717,0.6217114944898119
single_stage,48,48,0.001,0.8105287510727096,0.5884511220635483,0.5879295766107718,0.7160935888722383,0.6015314662691938,0.62174408976734
single_stage,49,49,0.001,0.797978072185543,0.5893886961997881,0.5917865084357367,0.7142323095208677,0.6007228898784324,0.6241262711156059
single_stage,50,50,0.001,0.8007829859648065,0.5915043127702955,0.5916882056492977,0.7155754339819586,0.5966114341447541,0.6229524500363671
single_stage,51,51,0.001,0.7945562584872881,0.5939719222240194,0.5944650963247566,0.7124457154124456,0.6070859129338165,0.6273079703803099
single_stage,52,52,0.001,0.7919118097334197,0.5924587185453305,0.5941841922397221,0.711210115695249,0.6065807886593761,0.6272674330005072
single_stage,53,53,0.001,0.7972291048140832,0.5875913442822311,0.5878589403574906,0.7080800966518681,0.6053351672502278,0.624780424412136
single_stage,54,54,0.001,0.7879652522371402,0.5951560365026414,0.5953276031796949,0.7136735535249478,0.6046870874059458,0.6275024980159445
single_stage,55,55,0.001,0.7831888329923243,0.5985102999175193,0.5997070580968922,0.711525488107462,0.6004946672042349,0.6255728630152266
single_stage,56,56,0.001,0.7753829075075939,0.6011748972684917,0.6014204024039365,0.7035559813735377,0.6049164359303523,0.6302544306768698
single_stage,57,57,0.001,0.7809496208367377,0.5988892186814573,0.5996523099261123,0.7075544334870182,0.6035401545494058,0.6260029331888846
single_stage,58,58,0.001,0.7775323092349243,0.6043938962769823,0.6051255699133835,0.7070705944237393,0.6048346047705017,0.626586695704743
single_stage,59,59,0.001,0.7856175049898947,0.5923117188591845,0.594537748383734,0.700370614993863,0.6133093892465223,0.6318400193484931
single_stage,60,60,0.001,0.782032549794168,0.6003119982498132,0.5982517794543816,0.7017645754465243,0.6078099373341634,0.6327563300600771
