epoch,train_loss,train_macro_f1,train_weighted_f1,val_loss,val_macro_f1,val_weighted_f1
1,0.23409599940854056,0.9187270427705638,0.9211275768670426,1.285860745167483,0.6619838098067901,0.6768303227519074
2,0.2213982875268984,0.9236658810681163,0.9252992426174883,1.324969971636862,0.6628421264780168,0.6776135921020798
3,0.20750881884449052,0.9285756969683885,0.9312003745598731,1.363261286223807,0.6614399221771927,0.6762660070559201
4,0.19696831560396938,0.9314761706135285,0.933735393717047,1.3611177150380736,0.6534970336574303,0.671080250910879
5,0.19094298954356304,0.9316808452632456,0.9343253466684868,1.3919667798882993,0.6588584994045773,0.6741418301945596
6,0.1790747106902264,0.9393363770667331,0.9393449598637488,1.4165194872779714,0.6555089659783105,0.6738050766815514
7,0.17204111082848947,0.9404792968903275,0.9419041444931202,1.4140645416771493,0.6598279601913265,0.6734857861509659
8,0.1635483715587635,0.9431738202979754,0.9446505461165929,1.4539970368043056,0.6474370166922648,0.6674285534060572
9,0.15795105889147198,0.9471032979100794,0.9466984706380457,1.4708134335507914,0.6557699326023739,0.6718457066838605
10,0.15260995976605823,0.9481676123914882,0.9499275820779074,1.4619291405229202,0.6617524600182495,0.6789804345463288
11,0.14960159676755663,0.9482501300779825,0.9496946162404131,1.494034578326687,0.657338946298128,0.6726235939262419
12,0.14098005567442784,0.9512825672601342,0.9509176267222433,1.4925510896622927,0.6610171324007974,0.6784064374887178
13,0.13025086533699645,0.9568605639766716,0.9573565494682544,1.5350246461841703,0.660193581320929,0.6741963932968792
14,0.13300448679668883,0.9528803034777168,0.9544351472339021,1.5465537454193061,0.6532365948734163,0.673356183681985
15,0.13286714920217377,0.9555074749876883,0.9567060926760612,1.5661938212889828,0.6575168089353867,0.6718122864060734
