,precision,recall,f1-score,support
angry,0.3816489361702128,0.29958246346555323,0.33567251461988307,958.0
disgust,0.4,0.036036036036036036,0.06611570247933884,111.0
fear,0.30918727915194344,0.1708984375,0.22012578616352202,1024.0
happy,0.5054449868569283,0.7587373167981961,0.6067162497182781,1774.0
sad,0.3752988047808765,0.3777064955894146,0.3764988009592326,1247.0
surprise,0.6093189964157706,0.6137184115523465,0.6115107913669064,831.0
neutral,0.40821917808219177,0.36253041362530414,0.38402061855670105,1233.0
macro avg,0.4270168830654176,0.37417279636669293,0.37152292340912313,7178.0
weighted avg,0.43200930670736215,0.4513792142658122,0.42933873490041813,7178.0
