stage,stage_epoch,lr,epoch,train_loss,train_macro_f1,train_weighted_f1,val_loss,val_macro_f1,val_weighted_f1
unfreeze_layer4,1,0.0005,1,1.2482356476227359,0.4287199254554998,0.5121671380167631,1.102077912204357,0.4704350489700055,0.5626697583503963
unfreeze_layer4,2,0.0005,2,1.0779178820507478,0.5173724875471526,0.5877016478084985,1.0242866366582466,0.5505185794528046,0.5984712363933865
unfreeze_layer4,3,0.0005,3,1.0064837606801462,0.5694698559465258,0.6217361277944166,1.0248939212606343,0.53638696111033,0.5967459116122211
unfreeze_layer4,4,0.0005,4,0.9479381995810283,0.593221136977129,0.6417945261344459,1.001739409991673,0.5734907716844324,0.6196785608341832
unfreeze_layer4,5,0.0005,5,0.9113115611873206,0.6175513184967614,0.6570681490083273,0.9744843089206708,0.5821073377601788,0.6249529051290904
unfreeze_layer4,6,0.0005,6,0.8755176640907729,0.6353704361044574,0.669159272046404,1.0195274044827718,0.5754132255510565,0.6187132722117206
unfreeze_layer4,7,0.0005,7,0.8287905960602677,0.665397749011204,0.6889465490939636,1.0481574254168866,0.576820988901108,0.6126066478764334
unfreeze_layer4,8,0.0005,8,0.7874162770045644,0.6837235587080451,0.7062169379889872,0.9894251238178293,0.6016521645944147,0.6304148741821743
unfreeze_layer4,9,0.0005,9,0.7571718978796024,0.7023654811610399,0.7189338403260923,1.0182745685145416,0.5968578404831414,0.6356559887721359
unfreeze_layer4,10,0.0005,10,0.7152193972531005,0.7192271737401325,0.7341559440243361,1.0162361413759637,0.5923136750412167,0.6268976352926339
