epoch,train_loss,train_macro_f1,train_weighted_f1,val_loss,val_macro_f1,val_weighted_f1
1,1.9325968033208232,0.16953886735907517,0.16953886735907514,1.8079325052919288,0.20748564993607682,0.2247408732175863
2,1.8008315755668123,0.2160121308269087,0.2160121308269087,1.7579717664353107,0.19532298108198543,0.2050183545934726
3,1.7396139966513897,0.22772481450934207,0.22772481450934207,1.6532293342131772,0.2203588875778582,0.2470993340642398
4,1.6886721656765193,0.28000341247148114,0.2800034124714812,1.5169892998937946,0.30824268372095204,0.34286296410873046
5,1.6472299615853765,0.30641795078909306,0.30641795078909306,1.4931578827236587,0.34216450437878315,0.3922078190522944
6,1.6184279216568176,0.3237757218654101,0.3237757218654102,1.474590878536477,0.34070355723386203,0.401876121650011
7,1.591986025725523,0.33622510171476006,0.3362251017147601,1.4299502993294586,0.36119136311845995,0.41754559800067864
8,1.579636603890615,0.34488972769692483,0.3448897276969249,1.409081679852582,0.3805106014134836,0.43363953221024365
9,1.5686346324748528,0.35420618908063173,0.35420618908063173,1.3814565150164562,0.3869195007454156,0.4385723682224621
10,1.5509575793551298,0.36001493703161874,0.3600149370316188,1.3670477887063908,0.39406702859652826,0.44996614580405025
11,1.5436047926089453,0.3648564217468097,0.3648564217468097,1.3820600333529482,0.3891845296031056,0.43933832618315605
12,1.529447348378162,0.3729478898468453,0.3729478898468453,1.3812224014295518,0.4062839381422873,0.4626492936062808
13,1.5246635674064544,0.3746701245730081,0.374670124573008,1.3734332153606081,0.4208960115468767,0.4681668404841955
14,1.510208009833059,0.382645794423055,0.38264579442305496,1.3522757601654904,0.43130747387497725,0.48391035194557314
15,1.4979885037779292,0.3813837111864983,0.38138371118649833,1.3512171193697726,0.4120390680731972,0.4710897471614991
16,1.4899761797289832,0.38388971635212615,0.38388971635212615,1.312723034018008,0.4501581851127249,0.49196232745504537
17,1.4792551454956062,0.3937443859614137,0.39374438596141376,1.3091811433486407,0.440893936373629,0.4968078636184774
18,1.477631562269027,0.3923935735903972,0.39239357359039717,1.3145512067482445,0.426735686918785,0.4843053442012754
19,1.4696222654027309,0.39229730776089944,0.39229730776089944,1.2876211102415875,0.4412993335873195,0.49301557227273096
20,1.4656603771904613,0.39198991774285735,0.3919899177428574,1.2975047284302397,0.45733529832534536,0.5126224826551193
21,1.4576546690312107,0.4006344494716651,0.40063444947166515,1.2760659572554798,0.44923535583677754,0.5060762420559642
22,1.44987413469701,0.4009547994298952,0.40095479942989515,1.2929515298650656,0.45410282097731225,0.5068188084795086
23,1.4457724644159278,0.40370986386227486,0.40370986386227486,1.275274040973145,0.4515021470516095,0.5046967807051962
24,1.4361700114147395,0.40295474527778896,0.4029547452777889,1.2834684842139585,0.4419046313099041,0.49847888661391493
25,1.4317922093978146,0.4053848034998019,0.4053848034998019,1.2658225830423708,0.451774440422147,0.5014589855113399
26,1.4265602092926981,0.40700976538405126,0.4070097653840513,1.2498727989529068,0.47072710278375735,0.5264528032730599
27,1.4260734665432702,0.40790875485241473,0.40790875485241473,1.246491108538797,0.47082101046351854,0.5169989862053421
28,1.4252398871341718,0.40809596000376713,0.4080959600037671,1.2415213225195216,0.4782941162799668,0.5287541047484903
29,1.423674451587294,0.41039029723435033,0.41039029723435033,1.2493705717944101,0.4548663793097581,0.5092550717136712
30,1.4077143212651497,0.42834585192465774,0.42834585192465774,1.2573643746691714,0.4859194512047469,0.528737318887208
