,precision,recall,f1-score,support
angry,0.5474254742547425,0.6325678496868476,0.5869249394673124,958.0
disgust,0.7346938775510204,0.6486486486486487,0.6889952153110048,111.0
fear,0.5888198757763975,0.462890625,0.5183160196828869,1024.0
happy,0.8715909090909091,0.8647125140924464,0.8681380871533673,1774.0
sad,0.5224963715529753,0.5773857257417803,0.5485714285714286,1247.0
surprise,0.7988304093567251,0.8219013237063778,0.8102016607354685,831.0
neutral,0.6391489361702127,0.6090835360908353,0.6237541528239202,1233.0
macro avg,0.6718579791075691,0.659598603280991,0.6635573576779128,7178.0
weighted avg,0.6768724065291699,0.674282529952633,0.6737280793544436,7178.0
