,precision,recall,f1-score,support
angry,0.4585152838427948,0.5497382198952879,0.5,191.0
disgust,0.5,0.13636363636363635,0.21428571428571427,22.0
fear,0.3394495412844037,0.3627450980392157,0.35071090047393366,204.0
happy,0.8107344632768362,0.8107344632768362,0.8107344632768362,354.0
sad,0.44052863436123346,0.40160642570281124,0.42016806722689076,249.0
surprise,0.75,0.5963855421686747,0.6644295302013423,166.0
neutral,0.48120300751879697,0.5203252032520326,0.5,246.0
macro avg,0.5400615614691521,0.48255694124264215,0.494332667923531,1432.0
weighted avg,0.5638210163698067,0.5558659217877095,0.556338310170312,1432.0
