,precision,recall,f1-score,support
angry,0.4292682926829268,0.4607329842931937,0.4444444444444444,191.0
disgust,0.5555555555555556,0.22727272727272727,0.3225806451612903,22.0
fear,0.3901098901098901,0.3480392156862745,0.36787564766839376,204.0
happy,0.8646864686468647,0.7401129943502824,0.7975646879756468,354.0
sad,0.3805774278215223,0.5823293172690763,0.4603174603174603,249.0
surprise,0.6742857142857143,0.7108433734939759,0.6920821114369502,166.0
neutral,0.559322033898305,0.4024390243902439,0.46808510638297873,246.0
macro avg,0.5505436261429685,0.49596709096511055,0.5075643004838806,1432.0
weighted avg,0.5755463142779607,0.5502793296089385,0.554485900166175,1432.0
