,precision,recall,f1-score,support
angry,0.539756782039289,0.6022964509394572,0.5693142575234337,958.0
disgust,0.6625,0.4774774774774775,0.5549738219895288,111.0
fear,0.5037513397642015,0.458984375,0.4803270311701584,1024.0
happy,0.8487064116985377,0.850620067643743,0.8496621621621622,1774.0
sad,0.5380067567567568,0.5108259823576584,0.5240641711229946,1247.0
surprise,0.7922885572139303,0.766546329723225,0.7792048929663609,831.0
neutral,0.5796992481203007,0.6253041362530414,0.6016387046429965,1233.0
macro avg,0.6378155850847166,0.6131506884849433,0.6227407202253764,7178.0
weighted avg,0.6486662626244316,0.6483700195040402,0.6476746334372303,7178.0
