true_emotion,predicted_emotion,count,true_class_rate
sad,neutral,187,0.14995990376904572
fear,sad,178,0.173828125
neutral,sad,172,0.13949716139497162
sad,fear,170,0.136327185244587
sad,angry,157,0.12590216519647154
fear,angry,131,0.1279296875
angry,sad,118,0.12317327766179541
angry,fear,106,0.11064718162839249
neutral,happy,95,0.0770478507704785
angry,neutral,89,0.09290187891440502
