stage,epoch,stage_epoch,lr,train_loss,train_macro_f1,train_weighted_f1,val_loss,val_macro_f1,val_weighted_f1
single_stage,1,1,0.01,1.8370939727824023,0.1996013278618505,0.22353846188726573,1.6297421390586613,0.2811835890619378,0.3483223323006588
single_stage,2,2,0.01,1.707841297255991,0.2666575257260256,0.29955506567226237,1.4876721645481494,0.3059472896292412,0.38305153659228425
single_stage,3,3,0.01,1.6367183241701526,0.29748935461672216,0.3347013632832066,1.4447230433753144,0.31785050456839176,0.3854837371094589
single_stage,4,4,0.01,1.5884402610831292,0.3311134065578124,0.3599221387393949,1.3875199116896253,0.3624818256388832,0.43606068251721763
single_stage,5,5,0.01,1.5381157987649894,0.359800144907359,0.3882448849448011,1.3242436480439084,0.42460953594186324,0.48143335331472653
single_stage,6,6,0.01,1.5273694632070813,0.36883675640295444,0.3972668291375825,1.2830555132457189,0.4236989729227055,0.485543235892305
single_stage,7,7,0.01,1.4880564692468945,0.385624304046976,0.4111043386799309,1.2883550444546477,0.4513673128365917,0.4984785069057559
single_stage,8,8,0.01,1.466144653212577,0.39192456439942475,0.42132284057017644,1.2575563166615025,0.44605429157074017,0.48266695910712376
single_stage,9,9,0.01,1.4484518350723141,0.3939271955391505,0.42332688520722367,1.2317925166585304,0.4737286657718361,0.5156676770193523
single_stage,10,10,0.01,1.4248518649857915,0.4188323794261457,0.44255672885208247,1.2228239903466627,0.47973115807527605,0.5176366544143587
single_stage,11,11,0.01,1.3982341534037943,0.4247048985438462,0.45070859229661364,1.2333823145889655,0.47888364618441315,0.5276799031643661
single_stage,12,12,0.01,1.3724973181498263,0.4375720232375758,0.4614859913292286,1.2129809895458952,0.4925368876023192,0.5357314983222446
single_stage,13,13,0.01,1.3780027551867653,0.4436862833828664,0.4642176756995076,1.1644372045370759,0.4940673028952807,0.5440580534929297
single_stage,14,14,0.01,1.3575486071758713,0.4550259037155587,0.47575343296816835,1.1571391957146782,0.507668219486136,0.5450880742818458
single_stage,15,15,0.01,1.345933600459159,0.4557407770142778,0.4739711393444592,1.1476880948302637,0.524154499708238,0.5699242655224672
single_stage,16,16,0.01,1.312977395318251,0.47172250264133064,0.4897350372624238,1.2010715080885936,0.4903355466359275,0.5346149527834884
single_stage,17,17,0.01,1.3083817695813806,0.4802135135939185,0.4988682910438866,1.140292603379758,0.5304507848907454,0.5676520737364253
single_stage,18,18,0.01,1.299142725267731,0.4790751217506615,0.4956454048368162,1.1298269663122888,0.5317886384630814,0.5686987932058023
single_stage,19,19,0.01,1.286934161869945,0.488541846910314,0.5025614014049008,1.1179712543919527,0.5285107781188342,0.568561651167916
single_stage,20,20,0.01,1.2735951449868388,0.493866158357553,0.5082027868754114,1.1367343235514304,0.5328233506365556,0.5708231143312648
single_stage,21,21,0.01,1.2616906683762112,0.4991282757967978,0.5144618595281163,1.07005002631543,0.5502312677312985,0.5853240145004511
