stage,stage_epoch,lr,epoch,train_loss,train_macro_f1,train_weighted_f1,val_loss,val_macro_f1,val_weighted_f1
unfreeze_last_three_blocks,1,5e-05,1,1.7180511141585522,0.2878629630041799,0.34117600913883506,1.4496632715550866,0.3841548550419968,0.4618320344040598
unfreeze_last_three_blocks,2,5e-05,2,1.4357320430722693,0.395539487563186,0.46998754252502756,1.2984290561609568,0.4797157029292783,0.5338534840701068
unfreeze_last_three_blocks,3,5e-05,3,1.3124466628970004,0.46355870451902176,0.5234913861044208,1.2090666368863308,0.51060684204872,0.5562331278489613
unfreeze_last_three_blocks,4,5e-05,4,1.237705570537104,0.49442188559307265,0.5465615048070394,1.1561241893402792,0.525205916129251,0.5666607736738007
unfreeze_last_three_blocks,5,5e-05,5,1.1748919383148702,0.5230832194276249,0.5706062115811975,1.1098619022435843,0.5558234694672767,0.5936132110100336
unfreeze_last_three_blocks,6,5e-05,6,1.135288918427562,0.5425910137936507,0.5859900514344281,1.0808389844794721,0.5795120541660983,0.6109868883758026
unfreeze_last_three_blocks,7,5e-05,7,1.0882319189722571,0.5647875955937509,0.6021177600790125,1.0586413838722148,0.5798886761619357,0.6166249706294763
unfreeze_last_three_blocks,8,5e-05,8,1.0571014667757754,0.5769978399337973,0.6134952510972537,1.044670879134733,0.5755491258663418,0.6149367497274961
unfreeze_last_three_blocks,9,5e-05,9,1.0219032512904551,0.596021747515962,0.6243335371146919,1.0282666166900343,0.5957506218439976,0.6280283366996355
unfreeze_last_three_blocks,10,5e-05,10,0.9953657685545438,0.6044146365552862,0.6341741386221829,1.0281412557857792,0.5999893938809645,0.6258659993727317
unfreeze_last_three_blocks,11,5e-05,11,0.9642132886114253,0.6222676708899897,0.6468389843165625,1.0137893844979982,0.5937965275252395,0.6267843911509823
unfreeze_last_three_blocks,12,5e-05,12,0.9421913463373921,0.6309593891125261,0.6537266814621844,1.0051856563897084,0.6062915946949581,0.6337080399863114
unfreeze_last_three_blocks,13,5e-05,13,0.9153717102301906,0.6419012839847937,0.6619500519431291,0.9976828735464541,0.6156230460669461,0.6389715451762022
unfreeze_last_three_blocks,14,5e-05,14,0.900705274272765,0.6453371652946709,0.6664120147703126,0.9990787190427348,0.6207363933988281,0.6399382866074415
unfreeze_last_three_blocks,15,5e-05,15,0.8831683067101951,0.6554016052260867,0.6714170393009612,0.996002693251035,0.6143443411706242,0.6391277990446106
unfreeze_last_three_blocks,16,5e-05,16,0.8453048760918919,0.678812890601276,0.6883536817607416,0.9895577183999251,0.6031997484468008,0.6345308147245128
unfreeze_last_three_blocks,17,5e-05,17,0.8350380677119271,0.6792591340936358,0.6900033132170761,0.9863281444805424,0.616492195858071,0.6418586361983313
unfreeze_last_three_blocks,18,5e-05,18,0.8144291676951431,0.6899110943830394,0.699880761660754,0.997899284055424,0.6217581509790963,0.6451324702435604
unfreeze_last_three_blocks,19,5e-05,19,0.7897126205985523,0.7023663861956859,0.7078959455366018,1.0013108525126653,0.6272412387618266,0.6471149076078873
unfreeze_last_three_blocks,20,5e-05,20,0.7762719372615314,0.7056029866585467,0.712756390528122,1.0006480493196628,0.632597171787639,0.6498783060622222
unfreeze_last_three_blocks,21,5e-05,21,0.7607954199978744,0.7152510095868122,0.7191842564015821,0.9897193800281564,0.6304475691861013,0.6504418078566776
unfreeze_last_three_blocks,22,5e-05,22,0.7443830862152876,0.7244809062783661,0.7265080354826412,1.0032888411229495,0.6268446676995879,0.6471751798783679
unfreeze_last_three_blocks,23,5e-05,23,0.733205481299703,0.7233814527277689,0.7279352351227323,1.0206727007955625,0.6409823125482109,0.6510154365198123
unfreeze_last_three_blocks,24,5e-05,24,0.7114568977672631,0.7358825370891039,0.7403654476738376,1.0070401121099652,0.6317523625097753,0.6533088563789309
unfreeze_last_three_blocks,25,5e-05,25,0.6958669913161571,0.7401829380615592,0.7417702622987326,1.0069842717788775,0.6374811694339506,0.6543288597377721
unfreeze_last_three_blocks,26,5e-05,26,0.6840256133534055,0.7436337632542445,0.7475189145722256,1.0270531824656894,0.6361989231711901,0.6543332766822424
unfreeze_last_three_blocks,27,5e-05,27,0.6697064579638116,0.750166825127659,0.7521229011919862,1.0421207119363525,0.6347243891010041,0.6552187839518856
unfreeze_last_three_blocks,28,5e-05,28,0.6453257540767188,0.759457316638569,0.7609528699784456,1.0535425530493467,0.6371019670223161,0.6539001523377459
unfreeze_last_three_blocks,29,5e-05,29,0.6304235030283541,0.7690926891118023,0.7686746959826826,1.0509421305373987,0.639286377430314,0.6582140912310709
unfreeze_last_three_blocks,30,5e-05,30,0.6238619689671238,0.7689167186256736,0.7675370125069305,1.0613652478942472,0.6431738192619035,0.6601197585279293
