correct,count,mean,std,min,25%,50%,75%,max
False,2175.0,0.5589950705944806,0.1540939693599295,0.22052893042564392,0.44241955876350403,0.5363415479660034,0.657233715057373,0.9991974234580994
True,5003.0,0.7529930813703779,0.17564593274911774,0.26348215341567993,0.6192260980606079,0.7805866003036499,0.9089151620864868,0.9998575448989868
