,precision,recall,f1-score,support
angry,0.45374449339207046,0.5392670157068062,0.49282296650717705,191.0
disgust,0.3333333333333333,0.22727272727272727,0.2702702702702703,22.0
fear,0.36477987421383645,0.28431372549019607,0.31955922865013775,204.0
happy,0.790633608815427,0.8107344632768362,0.800557880055788,354.0
sad,0.4144486692015209,0.43775100401606426,0.42578125,249.0
surprise,0.6842105263157895,0.7048192771084337,0.6943620178041543,166.0
neutral,0.5341880341880342,0.508130081300813,0.5208333333333334,246.0
macro avg,0.5107626484942874,0.5017554705959825,0.5034552780886944,1432.0
weighted avg,0.5562045012858651,0.5614525139664804,0.5573123819404213,1432.0
