true_emotion,predicted_emotion,count,true_class_rate
neutral,sad,65,0.26422764227642276
sad,neutral,53,0.21285140562248997
fear,sad,49,0.24019607843137256
fear,angry,42,0.20588235294117646
sad,fear,42,0.1686746987951807
angry,fear,32,0.16753926701570682
sad,angry,27,0.10843373493975904
angry,sad,24,0.1256544502617801
surprise,fear,23,0.13855421686746988
happy,neutral,22,0.062146892655367235
