stage,stage_epoch,lr,epoch,train_loss,train_macro_f1,train_weighted_f1,val_loss,val_macro_f1,val_weighted_f1
unfreeze_layer3,1,0.0001,1,1.2893188449499469,0.4177895091713753,0.501926205144577,1.0447733787709412,0.5047471020639744,0.6002848198345526
unfreeze_layer3,2,0.0001,2,1.030671366911157,0.5185426659899469,0.6061319471638432,0.9952243280743057,0.5564469159588185,0.619101956582282
unfreeze_layer3,3,0.0001,3,0.9395436183176956,0.5831671699065811,0.646989916517099,0.9550582008494732,0.5748705163044884,0.6364140355332182
unfreeze_layer3,4,0.0001,4,0.8690869711612538,0.6239383586611121,0.6735952123736798,0.9325191462081484,0.6177075333894493,0.6527174333221539
unfreeze_layer3,5,0.0001,5,0.8191441425187811,0.6574652731586265,0.6945644919915058,0.9249213337898254,0.6275825459077622,0.6548114951132713
unfreeze_layer3,6,0.0001,6,0.7713227807896494,0.681093833755208,0.7124766930090962,0.9476036497109444,0.6103803382964378,0.6440800219116817
unfreeze_layer3,7,0.0001,7,0.7171136990614575,0.7124208110288156,0.7344965719256484,0.9797377250335773,0.622270261357845,0.6414355281296207
unfreeze_layer3,8,0.0001,8,0.6663829353397405,0.74030666319942,0.7562978622926249,0.9518245436173283,0.6383481770917665,0.6574008874189735
unfreeze_layer3,9,0.0001,9,0.6235065719001669,0.7582048908785336,0.7716204209771798,1.009291856504899,0.6412078412121681,0.6569053832729219
unfreeze_layer3,10,0.0001,10,0.5735580047368404,0.7776931010987472,0.7869464579285786,1.0057685169193387,0.6261978008515765,0.6566335945961818
unfreeze_layer3,11,0.0001,11,0.5369748731468054,0.7928378963849836,0.8067377564052931,1.0455170721957907,0.6260960607410256,0.6573215683940244
unfreeze_layer3,12,0.0001,12,0.48930747764177646,0.8153306857794168,0.8242710753899102,1.0624506084345775,0.6483723886715606,0.6633322839163254
unfreeze_layer3,13,0.0001,13,0.45382807855266705,0.827455555433357,0.8344134740602007,1.0626698586168188,0.6442857187996227,0.6637201064838881
unfreeze_layer3,14,0.0001,14,0.4144318732108451,0.8451592039380118,0.8521574861407614,1.1508180147264062,0.6365737725964379,0.6615750480029021
unfreeze_layer3,15,0.0001,15,0.3914524794168122,0.8541731598951998,0.8588428021040074,1.1596247842502927,0.644128767295465,0.6680488086590541
