,precision,recall,f1-score,support
angry,0.5665158371040724,0.6534446764091858,0.6068831798351915,958.0
disgust,0.8412698412698413,0.4774774774774775,0.6091954022988506,111.0
fear,0.5395833333333333,0.505859375,0.5221774193548387,1024.0
happy,0.8866096866096866,0.8771138669673055,0.8818362142249929,1774.0
sad,0.570631970260223,0.49238171611868486,0.5286267757210503,1247.0
surprise,0.8214285714285714,0.7749699157641395,0.7975232198142415,831.0
neutral,0.5846689895470383,0.6804541768045418,0.6289355322338831,1233.0
macro avg,0.6872440327932523,0.6373858863630478,0.6535968204975784,7178.0
weighted avg,0.6793764440775579,0.6756756756756757,0.6750513783262664,7178.0
