stage,epoch,stage_epoch,lr,train_loss,train_macro_f1,train_weighted_f1,val_loss,val_macro_f1,val_weighted_f1
single_stage,44,44,0.01,0.7706643613625193,0.6011047973288772,0.596914023096203,0.7167194222739349,0.6048422989973832,0.6182338722986226
single_stage,45,45,0.01,0.7708147301398554,0.6008464815725187,0.5964853010452325,0.7146847577875914,0.6034145842125024,0.624860418777816
single_stage,46,46,0.01,0.7514707089263988,0.610695211282908,0.6054309868652379,0.7416128419832901,0.5872113358274541,0.6178913006317476
single_stage,47,47,0.01,0.7568824926721472,0.6067786083378979,0.6004986245603429,0.7224951201199654,0.5961015976650669,0.6263042413986969
single_stage,48,48,0.01,0.7500980376892772,0.6115601374890517,0.6064227909184268,0.6940383535644319,0.6129670910756733,0.6328937015711875
single_stage,49,49,0.01,0.7330635850000199,0.6186875986649272,0.6137313118052864,0.7104367576409716,0.6148643172570082,0.6331774252448472
single_stage,50,50,0.01,0.7490657499305345,0.6135890517825333,0.610170813880589,0.7203315815443777,0.6009381318262017,0.6317709032607789
single_stage,51,51,0.01,0.7322407295988175,0.6176095958408931,0.6123198723324802,0.6971071733830283,0.6191797099664816,0.6394202569330966
single_stage,52,52,0.01,0.7442512683530882,0.6150677417792182,0.6120723899433561,0.7163694348484797,0.6136607013810863,0.6301286298550375
single_stage,53,53,0.01,0.729718171979045,0.6203139110622046,0.6138780816952897,0.7106710282352328,0.5914416950302483,0.6248041392167809
single_stage,54,54,0.01,0.7291453812549467,0.624223281049766,0.6184699385465803,0.727560130395125,0.6080286128655453,0.6248699206860604
single_stage,55,55,0.001,0.6955021570431863,0.63966659458348,0.6304544136390041,0.6827497011693097,0.6216132063885906,0.6430970621589812
single_stage,56,56,0.001,0.681802803646822,0.6465103066010194,0.6392819423269389,0.6723433813566946,0.6301130032842551,0.6508840879050314
single_stage,57,57,0.001,0.6785601833466521,0.6493695069292497,0.6394843527363003,0.6699946097795971,0.6386760609283674,0.6551311619814931
single_stage,58,58,0.001,0.6720205702170475,0.6531525589515843,0.6445168167500113,0.6758841220094767,0.6345969010644843,0.6513981567382411
single_stage,59,59,0.001,0.6771294677228472,0.6475601528668676,0.6372279482815294,0.6737314046052275,0.6324184395914897,0.6468824900899168
single_stage,60,60,0.001,0.6627006189336606,0.6512771058654655,0.6419055567426614,0.6720698818097132,0.6331556333876522,0.6501094664490434
continue_sgd_plateau_lr,61,1,0.001,0.6742388307206277,0.6510450399239744,0.6404049854381929,0.6734185757537337,0.6314740937687066,0.6516056053898163
continue_sgd_plateau_lr,62,2,0.001,0.662404739220974,0.6539480927463879,0.6435578590509836,0.6718532146061754,0.6374084014275949,0.6518630029265325
continue_sgd_plateau_lr,63,3,0.001,0.6618215725782592,0.6570454948277937,0.6453237817276953,0.6702494539034907,0.6399763486483321,0.6585349745670208
continue_sgd_plateau_lr,64,4,0.001,0.6573668257122305,0.6587504886363867,0.6494344467511036,0.6727980792730112,0.6395781209387599,0.6558177688636769
continue_sgd_plateau_lr,65,5,0.001,0.6590670382461199,0.6549565211126812,0.6436621176184634,0.6707537886573047,0.6400653113562518,0.6560021021336652
continue_sgd_plateau_lr,66,6,0.001,0.6605959832633703,0.6566994749200995,0.6445055462699047,0.6665009215318367,0.6357199017154667,0.6517761905519788
continue_sgd_plateau_lr,67,7,0.001,0.6489630603232968,0.6638979529895707,0.6523424597324063,0.6632444221383603,0.6359426713897404,0.6530129611497633
continue_sgd_plateau_lr,68,8,0.001,0.6541343940024525,0.6601036753340405,0.6507673732132329,0.6651441168286659,0.6429980392336506,0.6577097759063609
continue_sgd_plateau_lr,69,9,0.001,0.6419821941537465,0.6645526122682579,0.6541894706760717,0.6659788698269515,0.644527905489138,0.6592178433814748
continue_sgd_plateau_lr,70,10,0.001,0.6421447043596229,0.6647998001631297,0.6534581592597841,0.6670033570366039,0.6466875256236762,0.6598419503174756
continue_sgd_plateau_lr,71,11,0.001,0.655212527912806,0.6636819282148141,0.6517534364633679,0.6664727258349961,0.6379005265166239,0.6544317045799282
continue_sgd_plateau_lr,72,12,0.001,0.6532382043348506,0.6602728420595614,0.64880683161205,0.6620691311484015,0.6439413732977373,0.6592973227851667
continue_sgd_plateau_lr,73,13,0.001,0.6435873052635505,0.6613762081827849,0.649551177532092,0.6632641369457444,0.6358801937563949,0.6505267552928488
continue_sgd_plateau_lr,74,14,0.001,0.633042248921007,0.6679646992545035,0.6554796979285303,0.6643988843163546,0.6381799382876795,0.654575245852694
continue_sgd_plateau_lr,75,15,0.001,0.6356447917595981,0.67044502427878,0.6570278282045385,0.6629255484620868,0.6454046225810295,0.6574245012963579
continue_sgd_plateau_lr,76,16,0.001,0.6419541516320256,0.6657141246342115,0.6555717789269311,0.6715848700094722,0.6386253956117108,0.6550895164707463
continue_sgd_plateau_lr,77,17,0.001,0.6472291261461747,0.6625245048901719,0.6509853884799455,0.6673160283407683,0.6400199754509058,0.654092271865304
continue_sgd_plateau_lr,78,18,0.001,0.6427609959186251,0.6665526178979642,0.6525233781648124,0.6625375459833843,0.6407377712960883,0.6552382460341394
continue_sgd_plateau_lr,79,19,0.0001,0.6442004283832098,0.6631220312152548,0.6522583539856044,0.6621209307830093,0.6416797213325619,0.6564868157447313
continue_sgd_plateau_lr,80,20,0.0001,0.6392141267345289,0.6656232645491509,0.6531785705475357,0.6604389431999951,0.6437768949153592,0.6589661022257205
