,precision,recall,f1-score,support
angry,0.4472573839662447,0.44258872651356995,0.44491080797481636,958.0
disgust,0.631578947368421,0.21621621621621623,0.3221476510067114,111.0
fear,0.4166666666666667,0.3271484375,0.3665207877461707,1024.0
happy,0.7491448118586089,0.7406989853438557,0.7448979591836735,1774.0
sad,0.4407079646017699,0.3993584603047314,0.4190155658392932,1247.0
surprise,0.6958128078817734,0.6799037304452467,0.6877662811929397,831.0
neutral,0.4509456264775414,0.6188158961881589,0.5217094017094017,1233.0
macro avg,0.5474448869744323,0.48924720750168266,0.5009954935218581,7178.0
weighted avg,0.5486244960373872,0.5465310671496239,0.5427783633499803,7178.0
