true_emotion,predicted_emotion,count,true_class_rate
fear,sad,217,0.2119140625
neutral,sad,216,0.17518248175182483
sad,neutral,215,0.1724137931034483
angry,sad,144,0.15031315240083507
fear,angry,141,0.1376953125
neutral,happy,138,0.11192214111922141
sad,angry,126,0.10104250200481155
sad,fear,125,0.10024057738572574
fear,neutral,99,0.0966796875
angry,neutral,92,0.09603340292275574
