,precision,recall,f1-score,support
angry,0.5344057193923145,0.6242171189979123,0.575830524795378,958.0
disgust,0.6551724137931034,0.6846846846846847,0.6696035242290749,111.0
fear,0.5511450381679389,0.3525390625,0.43001786777843953,1024.0
happy,0.8716177317213587,0.8534385569334837,0.8624323554542865,1774.0
sad,0.5184349134687735,0.5525260625501203,0.5349378881987578,1247.0
surprise,0.7461538461538462,0.8170878459687124,0.7800114876507754,831.0
neutral,0.5952743902439024,0.6334144363341444,0.6137524557956778,1233.0
macro avg,0.6388862932773197,0.645415395424151,0.6380837291289129,7178.0
weighted avg,0.6541965308841836,0.6544998606854276,0.6503592644109977,7178.0
