true_emotion,predicted_emotion,count,true_class_rate
sad,neutral,241,0.19326383319967924
sad,fear,186,0.1491579791499599
neutral,sad,171,0.1386861313868613
fear,sad,150,0.146484375
sad,angry,150,0.12028869286287089
fear,angry,138,0.134765625
fear,neutral,129,0.1259765625
happy,neutral,100,0.05636978579481398
angry,neutral,97,0.10125260960334029
angry,sad,95,0.09916492693110647
