,precision,recall,f1-score,support
angry,0.449438202247191,0.3757828810020877,0.40932347924957363,958.0
disgust,0.6129032258064516,0.17117117117117117,0.2676056338028169,111.0
fear,0.4090121317157712,0.23046875,0.2948157401623985,1024.0
happy,0.6379769299023957,0.8105975197294251,0.7140019860973188,1774.0
sad,0.40525195173882184,0.4578989574979952,0.4299698795180723,1247.0
surprise,0.6601607347876005,0.6919374247894103,0.6756756756756757,831.0
neutral,0.4825910931174089,0.48337388483373883,0.4829821717990275,1233.0
macro avg,0.5224763241879486,0.4601757984319755,0.4677677951864119,7178.0
weighted avg,0.5152091285290745,0.5286988018946782,0.5131712042086748,7178.0
