,precision,recall,f1-score,support
angry,0.5330848089468779,0.5970772442588727,0.5632693254554406,958.0
disgust,0.4965034965034965,0.6396396396396397,0.5590551181102362,111.0
fear,0.525323910482921,0.435546875,0.4762413240790176,1024.0
happy,0.8699763593380615,0.8297632468996617,0.8493941142527409,1774.0
sad,0.5452930728241563,0.49238171611868486,0.517488411293721,1247.0
surprise,0.7593220338983051,0.8086642599277978,0.7832167832167832,831.0
neutral,0.5581560283687943,0.6382806163828062,0.595535376466137,1233.0
macro avg,0.6125228157660876,0.6344790854610661,0.6206000646962967,7178.0
weighted avg,0.6472917715022521,0.6455837280579548,0.6445555476953174,7178.0
