true_emotion,predicted_emotion,count,true_class_rate
sad,neutral,260,0.20850040096230954
fear,sad,232,0.2265625
neutral,sad,178,0.14436334144363341
angry,sad,149,0.15553235908141963
fear,neutral,122,0.119140625
fear,surprise,121,0.1181640625
sad,fear,118,0.0946271050521251
fear,angry,113,0.1103515625
sad,angry,113,0.09061748195669607
angry,neutral,109,0.11377870563674322
