true_emotion,predicted_emotion,count,true_class_rate
sad,neutral,285,0.2285485164394547
fear,sad,231,0.2255859375
neutral,sad,175,0.14193025141930252
fear,angry,149,0.1455078125
fear,surprise,145,0.1416015625
fear,neutral,143,0.1396484375
sad,angry,139,0.11146752205292702
angry,sad,122,0.12734864300626306
angry,neutral,121,0.12630480167014613
sad,fear,106,0.08500400962309543
