,precision,recall,f1-score,support
angry,0.5659617321248741,0.5866388308977035,0.5761148129164531,958.0
disgust,0.5172413793103449,0.6756756756756757,0.5859375,111.0
fear,0.5272459499263623,0.349609375,0.42043452730475633,1024.0
happy,0.8692220969560316,0.8692220969560316,0.8692220969560316,1774.0
sad,0.5195402298850574,0.5437048917401764,0.5313479623824452,1247.0
surprise,0.732409381663113,0.8267148014440433,0.7767100056529113,831.0
neutral,0.6041666666666666,0.6585563665855637,0.6301901435778037,1233.0
macro avg,0.6193982052189214,0.6443031483284563,0.6271367212557716,7178.0
weighted avg,0.6524019710270809,0.6567288938422959,0.6512320117099392,7178.0
