true_emotion,predicted_emotion,count,true_class_rate
sad,neutral,309,0.24779470729751404
fear,sad,189,0.1845703125
fear,neutral,178,0.173828125
fear,angry,141,0.1376953125
sad,angry,134,0.107457898957498
fear,surprise,131,0.1279296875
neutral,sad,131,0.10624493106244931
angry,neutral,127,0.1325678496868476
angry,sad,123,0.12839248434237996
happy,neutral,105,0.05918827508455468
