true_emotion,predicted_emotion,count,true_class_rate
sad,neutral,52,0.20883534136546184
neutral,sad,50,0.2032520325203252
sad,fear,44,0.17670682730923695
sad,angry,42,0.1686746987951807
fear,angry,34,0.16666666666666666
fear,sad,34,0.16666666666666666
neutral,fear,27,0.10975609756097561
angry,fear,24,0.1256544502617801
fear,surprise,24,0.11764705882352941
angry,sad,23,0.12041884816753927
