correct,count,mean,std,min,25%,50%,75%,max
False,2135.0,0.6034586449278043,0.16437257568376404,0.2529519498348236,0.47909703850746155,0.5801860094070435,0.7223877310752869,0.9964563250541687
True,5043.0,0.7911035380068219,0.1704037100524383,0.24392755329608917,0.6670741140842438,0.8378190398216248,0.938213974237442,0.9999616146087646
