stage,stage_epoch,lr,epoch,train_loss,train_macro_f1,train_weighted_f1,val_loss,val_macro_f1,val_weighted_f1
unfreeze_layer3,1,0.0001,1,1.3587048523215401,0.43977806446252166,0.5009660758607419,1.104092538232172,0.5495003083610659,0.602280655285577
unfreeze_layer3,2,0.0001,2,1.08497136382386,0.5615998927136833,0.6070511359364765,1.0244417202181932,0.5841049317508346,0.6226297086729929
unfreeze_layer3,3,0.0001,3,0.9810982660232459,0.604950383950391,0.6424194647600239,0.9807144704596091,0.6103297612985915,0.6469259361684542
unfreeze_layer3,4,0.0001,4,0.9020275826876578,0.6425354446079726,0.6710690498072955,0.9571506114786925,0.6051669172341353,0.6442101240097938
unfreeze_layer3,5,0.0001,5,0.8482750212589355,0.6705855771100856,0.6927927731843994,0.9317530580929347,0.626945196702169,0.6547579498463643
unfreeze_layer3,6,0.0001,6,0.7964306571792812,0.6926593396935374,0.7096696373914487,0.9751510698620866,0.6371656430579754,0.6526948481588138
unfreeze_layer3,7,0.0001,7,0.7372142739319766,0.7268624193101744,0.7329486437366073,0.9995177123189388,0.609717921338577,0.6467680302947929
unfreeze_layer3,8,0.0001,8,0.6914805301461382,0.7399181487482334,0.7478599781658367,0.9603843693533841,0.6489278822108302,0.6700305845256729
unfreeze_layer3,9,0.0001,9,0.6435535194390403,0.762828958420081,0.7673182454164681,1.0084528010481326,0.6441113582709788,0.651892767706145
unfreeze_layer3,10,0.0001,10,0.5933093754004812,0.7835834565519539,0.7827644938109657,1.0371236142381144,0.6395497755043154,0.6627290652833931
