correct,count,mean,std,min,25%,50%,75%,max
False,2153.0,0.6130779603028154,0.17923051490681635,0.22244048118591309,0.47234392166137695,0.5878242254257202,0.7469586133956909,0.9988516569137573
True,5025.0,0.817514904909466,0.17477477005897799,0.2699377238750458,0.6982107162475586,0.8782622814178467,0.9676445126533508,0.9999985694885254
