epoch,train_loss,train_macro_f1,train_weighted_f1,val_loss,val_macro_f1,val_weighted_f1
1,0.14748969569094683,0.9214158488444897,0.9221918539291549,1.0584562217316977,0.6550331053924568,0.6744163642462324
2,0.1309160331329088,0.9267666065840061,0.9290345608505466,1.0185669734502918,0.6621368074889141,0.6737010821870717
3,0.12606875433957893,0.9279980626821039,0.9288685989374996,1.0415343629358538,0.6513240187874302,0.6674583052036939
4,0.12497256021464986,0.926573823948475,0.9275567157111357,0.9968164868055736,0.6609362957561853,0.6763452995325839
5,0.11449008079710572,0.9350621732907202,0.9365399023564941,1.0195156352445223,0.6562383431436742,0.6714693535389626
6,0.10928301681877636,0.9379129473826965,0.9382679267474157,1.0400031560804786,0.6635274760611838,0.6790284916801279
7,0.1063367377347707,0.9387511532064019,0.9398158841954088,1.0381934717141792,0.6660969427069408,0.678684811344051
8,0.10324881558590428,0.9419760621616933,0.9413898370387938,1.0646044884409223,0.656675914454496,0.6736024718809234
9,0.09726063250235864,0.945619317191903,0.9457607287853901,1.0596512487541092,0.6659608643561901,0.6750843520914525
10,0.09009563743703676,0.9474154953008185,0.9481073461073464,1.0906975230688833,0.657543649021507,0.6682934041130466
11,0.0930821968585586,0.9452286984168781,0.9444267479893041,1.0695720355685163,0.6551158985167004,0.6690012397964495
12,0.08518025274143218,0.9499438865398186,0.9515524271857294,1.083750217550723,0.654804404533695,0.6734943588335259
13,0.08888568572186478,0.9500967538280224,0.9491607825433157,1.0590690582886806,0.6620523108042019,0.6703760809377287
14,0.08167693961402055,0.9522759785108705,0.9540842737552966,1.104682519543877,0.6548687807049663,0.6684791064421093
15,0.07914067436364455,0.9520909139451107,0.9529228596260568,1.0618403348357834,0.6608724680373042,0.6725114865535619
