,precision,recall,f1-score,support
angry,0.5578231292517006,0.5991649269311065,0.5777554101660796,958.0
disgust,0.5891472868217055,0.6846846846846847,0.6333333333333333,111.0
fear,0.5551425030978935,0.4375,0.4893500819224468,1024.0
happy,0.8767908309455588,0.8624577226606539,0.8695652173913043,1774.0
sad,0.5653266331658291,0.541299117882919,0.5530520278574355,1247.0
surprise,0.736392742796158,0.8303249097472925,0.7805429864253394,831.0
neutral,0.6140613313388182,0.6658556366585564,0.6389105058365758,1233.0
macro avg,0.6420977796310948,0.6601838569378876,0.6489299375617879,7178.0
weighted avg,0.6683930156439345,0.6706603510727223,0.6678122898626415,7178.0
