true_emotion,predicted_emotion,count,true_class_rate
sad,neutral,236,0.1892542101042502
fear,sad,177,0.1728515625
neutral,sad,168,0.1362530413625304
sad,fear,148,0.11868484362469928
sad,angry,139,0.11146752205292702
fear,angry,129,0.1259765625
fear,surprise,120,0.1171875
fear,neutral,119,0.1162109375
angry,sad,101,0.10542797494780794
angry,neutral,95,0.09916492693110647
